Date,Hour,LocationName,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount
04/02/2014,18,Albion Street North,Tuesday,2014,1,February,6,303
04/02/2014,19,Briggate,Tuesday,2014,1,February,6,550
04/02/2014,19,Briggate at McDonalds ,Tuesday,2014,1,February,6,435
04/02/2014,19,Commercial Street at Lush,Tuesday,2014,1,February,6,169
04/02/2014,19,Commercial Street at Barratts,Tuesday,2014,1,February,6,324
04/02/2014,19,Headrow,Tuesday,2014,1,February,6,309
04/02/2014,19,Dortmund Square ,Tuesday,2014,1,February,6,554
04/02/2014,19,Albion Street South,Tuesday,2014,1,February,6,686
04/02/2014,19,Albion Street North,Tuesday,2014,1,February,6,193
04/02/2014,20,Briggate,Tuesday,2014,1,February,6,318
04/02/2014,20,Briggate at McDonalds ,Tuesday,2014,1,February,6,246
04/02/2014,20,Commercial Street at Lush,Tuesday,2014,1,February,6,117
04/02/2014,20,Commercial Street at Barratts,Tuesday,2014,1,February,6,135
04/02/2014,20,Headrow,Tuesday,2014,1,February,6,213
04/02/2014,20,Dortmund Square ,Tuesday,2014,1,February,6,394
04/02/2014,20,Albion Street South,Tuesday,2014,1,February,6,445
04/02/2014,20,Albion Street North,Tuesday,2014,1,February,6,211
04/02/2014,21,Briggate,Tuesday,2014,1,February,6,240
04/02/2014,21,Briggate at McDonalds ,Tuesday,2014,1,February,6,190
04/02/2014,21,Commercial Street at Lush,Tuesday,2014,1,February,6,50
04/02/2014,21,Commercial Street at Barratts,Tuesday,2014,1,February,6,65
04/02/2014,21,Headrow,Tuesday,2014,1,February,6,135
04/02/2014,21,Dortmund Square ,Tuesday,2014,1,February,6,239
04/02/2014,21,Albion Street South,Tuesday,2014,1,February,6,226
04/02/2014,21,Albion Street North,Tuesday,2014,1,February,6,105
04/02/2014,22,Briggate,Tuesday,2014,1,February,6,248
04/02/2014,22,Briggate at McDonalds ,Tuesday,2014,1,February,6,169
04/02/2014,22,Commercial Street at Lush,Tuesday,2014,1,February,6,73
04/02/2014,22,Commercial Street at Barratts,Tuesday,2014,1,February,6,60
04/02/2014,22,Headrow,Tuesday,2014,1,February,6,88
04/02/2014,22,Dortmund Square ,Tuesday,2014,1,February,6,215
04/02/2014,22,Albion Street South,Tuesday,2014,1,February,6,136
04/02/2014,22,Albion Street North,Tuesday,2014,1,February,6,41
04/02/2014,23,Briggate,Tuesday,2014,1,February,6,210
04/02/2014,23,Briggate at McDonalds ,Tuesday,2014,1,February,6,123
04/02/2014,23,Commercial Street at Lush,Tuesday,2014,1,February,6,36
04/02/2014,23,Commercial Street at Barratts,Tuesday,2014,1,February,6,30
04/02/2014,23,Headrow,Tuesday,2014,1,February,6,95
04/02/2014,23,Dortmund Square ,Tuesday,2014,1,February,6,137
04/02/2014,23,Albion Street South,Tuesday,2014,1,February,6,81
04/02/2014,23,Albion Street North,Tuesday,2014,1,February,6,31
05/02/2014,0,Briggate,Wednesday,2014,1,February,6,175
05/02/2014,0,Briggate at McDonalds ,Wednesday,2014,1,February,6,58
05/02/2014,0,Commercial Street at Lush,Wednesday,2014,1,February,6,37
05/02/2014,0,Commercial Street at Barratts,Wednesday,2014,1,February,6,94
05/02/2014,0,Headrow,Wednesday,2014,1,February,6,25
05/02/2014,0,Dortmund Square ,Wednesday,2014,1,February,6,26
05/02/2014,0,Albion Street South,Wednesday,2014,1,February,6,37
05/02/2014,0,Albion Street North,Wednesday,2014,1,February,6,52
05/02/2014,1,Briggate,Wednesday,2014,1,February,6,327
05/02/2014,1,Briggate at McDonalds ,Wednesday,2014,1,February,6,64
05/02/2014,1,Commercial Street at Lush,Wednesday,2014,1,February,6,46
05/02/2014,1,Commercial Street at Barratts,Wednesday,2014,1,February,6,87
05/02/2014,1,Headrow,Wednesday,2014,1,February,6,19
05/02/2014,1,Dortmund Square ,Wednesday,2014,1,February,6,8
05/02/2014,1,Albion Street South,Wednesday,2014,1,February,6,19
05/02/2014,1,Albion Street North,Wednesday,2014,1,February,6,38
05/02/2014,2,Briggate,Wednesday,2014,1,February,6,381
05/02/2014,2,Briggate at McDonalds ,Wednesday,2014,1,February,6,56
05/02/2014,2,Commercial Street at Lush,Wednesday,2014,1,February,6,19
05/02/2014,2,Commercial Street at Barratts,Wednesday,2014,1,February,6,74
05/02/2014,2,Headrow,Wednesday,2014,1,February,6,13
05/02/2014,2,Dortmund Square ,Wednesday,2014,1,February,6,12
05/02/2014,2,Albion Street South,Wednesday,2014,1,February,6,14
05/02/2014,2,Albion Street North,Wednesday,2014,1,February,6,27
05/02/2014,3,Briggate,Wednesday,2014,1,February,6,419
05/02/2014,3,Briggate at McDonalds ,Wednesday,2014,1,February,6,83
05/02/2014,3,Commercial Street at Lush,Wednesday,2014,1,February,6,34
05/02/2014,3,Commercial Street at Barratts,Wednesday,2014,1,February,6,70
05/02/2014,3,Headrow,Wednesday,2014,1,February,6,21
05/02/2014,3,Dortmund Square ,Wednesday,2014,1,February,6,12
05/02/2014,3,Albion Street South,Wednesday,2014,1,February,6,26
05/02/2014,3,Albion Street North,Wednesday,2014,1,February,6,27
05/02/2014,4,Briggate,Wednesday,2014,1,February,6,397
05/02/2014,4,Briggate at McDonalds ,Wednesday,2014,1,February,6,45
05/02/2014,4,Commercial Street at Lush,Wednesday,2014,1,February,6,10
05/02/2014,4,Commercial Street at Barratts,Wednesday,2014,1,February,6,51
05/02/2014,4,Headrow,Wednesday,2014,1,February,6,10
05/02/2014,4,Dortmund Square ,Wednesday,2014,1,February,6,0
05/02/2014,4,Albion Street South,Wednesday,2014,1,February,6,16
05/02/2014,4,Albion Street North,Wednesday,2014,1,February,6,7
05/02/2014,5,Briggate,Wednesday,2014,1,February,6,136
05/02/2014,5,Briggate at McDonalds ,Wednesday,2014,1,February,6,26
05/02/2014,5,Commercial Street at Lush,Wednesday,2014,1,February,6,14
05/02/2014,5,Commercial Street at Barratts,Wednesday,2014,1,February,6,41
05/02/2014,5,Headrow,Wednesday,2014,1,February,6,13
05/02/2014,5,Dortmund Square ,Wednesday,2014,1,February,6,0
05/02/2014,5,Albion Street South,Wednesday,2014,1,February,6,15
05/02/2014,5,Albion Street North,Wednesday,2014,1,February,6,22
05/02/2014,6,Briggate,Wednesday,2014,1,February,6,179
05/02/2014,6,Briggate at McDonalds ,Wednesday,2014,1,February,6,99
05/02/2014,6,Commercial Street at Lush,Wednesday,2014,1,February,6,63
05/02/2014,6,Commercial Street at Barratts,Wednesday,2014,1,February,6,101
05/02/2014,6,Headrow,Wednesday,2014,1,February,6,44
05/02/2014,6,Dortmund Square ,Wednesday,2014,1,February,6,52
05/02/2014,6,Albion Street South,Wednesday,2014,1,February,6,106
05/02/2014,6,Albion Street North,Wednesday,2014,1,February,6,39
05/02/2014,7,Briggate,Wednesday,2014,1,February,6,365
05/02/2014,7,Briggate at McDonalds ,Wednesday,2014,1,February,6,256
05/02/2014,7,Commercial Street at Lush,Wednesday,2014,1,February,6,180
05/02/2014,7,Commercial Street at Barratts,Wednesday,2014,1,February,6,165
05/02/2014,7,Headrow,Wednesday,2014,1,February,6,135
05/02/2014,7,Dortmund Square ,Wednesday,2014,1,February,6,225
05/02/2014,7,Albion Street South,Wednesday,2014,1,February,6,316
05/02/2014,7,Albion Street North,Wednesday,2014,1,February,6,115
05/02/2014,8,Briggate,Wednesday,2014,1,February,6,737
05/02/2014,8,Briggate at McDonalds ,Wednesday,2014,1,February,6,552
05/02/2014,8,Commercial Street at Lush,Wednesday,2014,1,February,6,668
05/02/2014,8,Commercial Street at Barratts,Wednesday,2014,1,February,6,455
05/02/2014,8,Headrow,Wednesday,2014,1,February,6,367
05/02/2014,8,Dortmund Square ,Wednesday,2014,1,February,6,609
05/02/2014,8,Albion Street South,Wednesday,2014,1,February,6,714
05/02/2014,8,Albion Street North,Wednesday,2014,1,February,6,500
05/02/2014,9,Briggate,Wednesday,2014,1,February,6,904
05/02/2014,9,Briggate at McDonalds ,Wednesday,2014,1,February,6,492
05/02/2014,9,Commercial Street at Lush,Wednesday,2014,1,February,6,750
05/02/2014,9,Commercial Street at Barratts,Wednesday,2014,1,February,6,514
05/02/2014,9,Headrow,Wednesday,2014,1,February,6,518
05/02/2014,9,Dortmund Square ,Wednesday,2014,1,February,6,790
05/02/2014,9,Albion Street South,Wednesday,2014,1,February,6,780
05/02/2014,9,Albion Street North,Wednesday,2014,1,February,6,535
05/02/2014,10,Briggate,Wednesday,2014,1,February,6,983
05/02/2014,10,Briggate at McDonalds ,Wednesday,2014,1,February,6,690
05/02/2014,10,Commercial Street at Lush,Wednesday,2014,1,February,6,1145
05/02/2014,10,Commercial Street at Barratts,Wednesday,2014,1,February,6,684
05/02/2014,10,Headrow,Wednesday,2014,1,February,6,654
05/02/2014,10,Dortmund Square ,Wednesday,2014,1,February,6,1118
05/02/2014,10,Albion Street South,Wednesday,2014,1,February,6,834
05/02/2014,10,Albion Street North,Wednesday,2014,1,February,6,595
05/02/2014,11,Briggate,Wednesday,2014,1,February,6,1475
05/02/2014,11,Briggate at McDonalds ,Wednesday,2014,1,February,6,994
05/02/2014,11,Commercial Street at Lush,Wednesday,2014,1,February,6,1259
05/02/2014,11,Commercial Street at Barratts,Wednesday,2014,1,February,6,973
05/02/2014,11,Headrow,Wednesday,2014,1,February,6,903
05/02/2014,11,Dortmund Square ,Wednesday,2014,1,February,6,1691
05/02/2014,11,Albion Street South,Wednesday,2014,1,February,6,1082
05/02/2014,11,Albion Street North,Wednesday,2014,1,February,6,1350
05/02/2014,12,Briggate,Wednesday,2014,1,February,6,2373
05/02/2014,12,Briggate at McDonalds ,Wednesday,2014,1,February,6,1136
05/02/2014,12,Commercial Street at Lush,Wednesday,2014,1,February,6,1935
05/02/2014,12,Commercial Street at Barratts,Wednesday,2014,1,February,6,1828
05/02/2014,12,Headrow,Wednesday,2014,1,February,6,1126
05/02/2014,12,Dortmund Square ,Wednesday,2014,1,February,6,2870
05/02/2014,12,Albion Street South,Wednesday,2014,1,February,6,1129
05/02/2014,12,Albion Street North,Wednesday,2014,1,February,6,1935
05/02/2014,13,Briggate,Wednesday,2014,1,February,6,2565
05/02/2014,13,Briggate at McDonalds ,Wednesday,2014,1,February,6,1344
05/02/2014,13,Commercial Street at Lush,Wednesday,2014,1,February,6,2115
05/02/2014,13,Commercial Street at Barratts,Wednesday,2014,1,February,6,1911
05/02/2014,13,Headrow,Wednesday,2014,1,February,6,1298
05/02/2014,13,Dortmund Square ,Wednesday,2014,1,February,6,3700
05/02/2014,13,Albion Street South,Wednesday,2014,1,February,6,1589
05/02/2014,13,Albion Street North,Wednesday,2014,1,February,6,2150
05/02/2014,14,Briggate,Wednesday,2014,1,February,6,2200
05/02/2014,14,Briggate at McDonalds ,Wednesday,2014,1,February,6,1168
05/02/2014,14,Commercial Street at Lush,Wednesday,2014,1,February,6,1708
05/02/2014,14,Commercial Street at Barratts,Wednesday,2014,1,February,6,1354
05/02/2014,14,Headrow,Wednesday,2014,1,February,6,1142
05/02/2014,14,Dortmund Square ,Wednesday,2014,1,February,6,3577
05/02/2014,14,Albion Street South,Wednesday,2014,1,February,6,1336
05/02/2014,14,Albion Street North,Wednesday,2014,1,February,6,1535
05/02/2014,15,Briggate,Wednesday,2014,1,February,6,2000
05/02/2014,15,Briggate at McDonalds ,Wednesday,2014,1,February,6,1383
05/02/2014,15,Commercial Street at Lush,Wednesday,2014,1,February,6,1427
05/02/2014,15,Commercial Street at Barratts,Wednesday,2014,1,February,6,1229
05/02/2014,15,Headrow,Wednesday,2014,1,February,6,1177
05/02/2014,15,Dortmund Square ,Wednesday,2014,1,February,6,3606
05/02/2014,15,Albion Street South,Wednesday,2014,1,February,6,1321
05/02/2014,15,Albion Street North,Wednesday,2014,1,February,6,1400
05/02/2014,16,Briggate,Wednesday,2014,1,February,6,2099
05/02/2014,16,Briggate at McDonalds ,Wednesday,2014,1,February,6,1417
05/02/2014,16,Commercial Street at Lush,Wednesday,2014,1,February,6,1241
05/02/2014,16,Commercial Street at Barratts,Wednesday,2014,1,February,6,937
05/02/2014,16,Headrow,Wednesday,2014,1,February,6,941
05/02/2014,16,Dortmund Square ,Wednesday,2014,1,February,6,3159
05/02/2014,16,Albion Street South,Wednesday,2014,1,February,6,1090
05/02/2014,16,Albion Street North,Wednesday,2014,1,February,6,1113
05/02/2014,17,Briggate,Wednesday,2014,1,February,6,1659
05/02/2014,17,Briggate at McDonalds ,Wednesday,2014,1,February,6,1051
05/02/2014,17,Commercial Street at Lush,Wednesday,2014,1,February,6,1515
05/02/2014,17,Commercial Street at Barratts,Wednesday,2014,1,February,6,605
05/02/2014,17,Headrow,Wednesday,2014,1,February,6,736
05/02/2014,17,Dortmund Square ,Wednesday,2014,1,February,6,2198
05/02/2014,17,Albion Street South,Wednesday,2014,1,February,6,1670
05/02/2014,17,Albion Street North,Wednesday,2014,1,February,6,701
05/02/2014,18,Briggate,Wednesday,2014,1,February,6,1238
05/02/2014,18,Briggate at McDonalds ,Wednesday,2014,1,February,6,660
05/02/2014,18,Commercial Street at Lush,Wednesday,2014,1,February,6,274
05/02/2014,18,Commercial Street at Barratts,Wednesday,2014,1,February,6,318
05/02/2014,18,Headrow,Wednesday,2014,1,February,6,465
05/02/2014,18,Dortmund Square ,Wednesday,2014,1,February,6,1199
05/02/2014,18,Albion Street South,Wednesday,2014,1,February,6,962
05/02/2014,18,Albion Street North,Wednesday,2014,1,February,6,292
05/02/2014,19,Briggate,Wednesday,2014,1,February,6,717
05/02/2014,19,Briggate at McDonalds ,Wednesday,2014,1,February,6,277
05/02/2014,19,Commercial Street at Lush,Wednesday,2014,1,February,6,156
05/02/2014,19,Commercial Street at Barratts,Wednesday,2014,1,February,6,202
05/02/2014,19,Headrow,Wednesday,2014,1,February,6,241
05/02/2014,19,Dortmund Square ,Wednesday,2014,1,February,6,760
05/02/2014,19,Albion Street South,Wednesday,2014,1,February,6,618
05/02/2014,19,Albion Street North,Wednesday,2014,1,February,6,142
05/02/2014,20,Briggate,Wednesday,2014,1,February,6,414
05/02/2014,20,Briggate at McDonalds ,Wednesday,2014,1,February,6,239
05/02/2014,20,Commercial Street at Lush,Wednesday,2014,1,February,6,118
05/02/2014,20,Commercial Street at Barratts,Wednesday,2014,1,February,6,134
05/02/2014,20,Headrow,Wednesday,2014,1,February,6,179
05/02/2014,20,Dortmund Square ,Wednesday,2014,1,February,6,519
05/02/2014,20,Albion Street South,Wednesday,2014,1,February,6,372
05/02/2014,20,Albion Street North,Wednesday,2014,1,February,6,165
05/02/2014,21,Briggate,Wednesday,2014,1,February,6,345
05/02/2014,21,Briggate at McDonalds ,Wednesday,2014,1,February,6,177
05/02/2014,21,Commercial Street at Lush,Wednesday,2014,1,February,6,42
05/02/2014,21,Commercial Street at Barratts,Wednesday,2014,1,February,6,108
05/02/2014,21,Headrow,Wednesday,2014,1,February,6,106
05/02/2014,21,Dortmund Square ,Wednesday,2014,1,February,6,343
05/02/2014,21,Albion Street South,Wednesday,2014,1,February,6,234
05/02/2014,21,Albion Street North,Wednesday,2014,1,February,6,79
05/02/2014,22,Briggate,Wednesday,2014,1,February,6,319
05/02/2014,22,Briggate at McDonalds ,Wednesday,2014,1,February,6,185
05/02/2014,22,Commercial Street at Lush,Wednesday,2014,1,February,6,59
05/02/2014,22,Commercial Street at Barratts,Wednesday,2014,1,February,6,60
05/02/2014,22,Headrow,Wednesday,2014,1,February,6,112
05/02/2014,22,Dortmund Square ,Wednesday,2014,1,February,6,275
05/02/2014,22,Albion Street South,Wednesday,2014,1,February,6,163
05/02/2014,22,Albion Street North,Wednesday,2014,1,February,6,85
05/02/2014,23,Briggate,Wednesday,2014,1,February,6,186
05/02/2014,23,Briggate at McDonalds ,Wednesday,2014,1,February,6,120
05/02/2014,23,Commercial Street at Lush,Wednesday,2014,1,February,6,130
05/02/2014,23,Commercial Street at Barratts,Wednesday,2014,1,February,6,49
05/02/2014,23,Headrow,Wednesday,2014,1,February,6,79
05/02/2014,23,Dortmund Square ,Wednesday,2014,1,February,6,145
05/02/2014,23,Albion Street South,Wednesday,2014,1,February,6,90
05/02/2014,23,Albion Street North,Wednesday,2014,1,February,6,47
06/02/2014,0,Briggate,Thursday,2014,1,February,6,114
06/02/2014,0,Briggate at McDonalds ,Thursday,2014,1,February,6,97
06/02/2014,0,Commercial Street at Lush,Thursday,2014,1,February,6,90
06/02/2014,0,Commercial Street at Barratts,Thursday,2014,1,February,6,42
06/02/2014,0,Headrow,Thursday,2014,1,February,6,29
06/02/2014,0,Dortmund Square ,Thursday,2014,1,February,6,54
06/02/2014,0,Albion Street South,Thursday,2014,1,February,6,28
06/02/2014,0,Albion Street North,Thursday,2014,1,February,6,9
06/02/2014,1,Briggate,Thursday,2014,1,February,6,134
06/02/2014,1,Briggate at McDonalds ,Thursday,2014,1,February,6,59
06/02/2014,1,Commercial Street at Lush,Thursday,2014,1,February,6,7
06/02/2014,1,Commercial Street at Barratts,Thursday,2014,1,February,6,12
06/02/2014,1,Headrow,Thursday,2014,1,February,6,34
06/02/2014,1,Dortmund Square ,Thursday,2014,1,February,6,13
06/02/2014,1,Albion Street South,Thursday,2014,1,February,6,16
06/02/2014,1,Albion Street North,Thursday,2014,1,February,6,4
06/02/2014,2,Briggate,Thursday,2014,1,February,6,100
06/02/2014,2,Briggate at McDonalds ,Thursday,2014,1,February,6,40
06/02/2014,2,Commercial Street at Lush,Thursday,2014,1,February,6,22
06/02/2014,2,Commercial Street at Barratts,Thursday,2014,1,February,6,9
06/02/2014,2,Headrow,Thursday,2014,1,February,6,10
06/02/2014,2,Dortmund Square ,Thursday,2014,1,February,6,21
06/02/2014,2,Albion Street South,Thursday,2014,1,February,6,22
06/02/2014,2,Albion Street North,Thursday,2014,1,February,6,4
06/02/2014,3,Briggate,Thursday,2014,1,February,6,129
06/02/2014,3,Briggate at McDonalds ,Thursday,2014,1,February,6,34
06/02/2014,3,Commercial Street at Lush,Thursday,2014,1,February,6,4
06/02/2014,3,Commercial Street at Barratts,Thursday,2014,1,February,6,37
06/02/2014,3,Headrow,Thursday,2014,1,February,6,7
06/02/2014,3,Dortmund Square ,Thursday,2014,1,February,6,2
06/02/2014,3,Albion Street South,Thursday,2014,1,February,6,22
06/02/2014,3,Albion Street North,Thursday,2014,1,February,6,3
06/02/2014,4,Briggate,Thursday,2014,1,February,6,87
06/02/2014,4,Briggate at McDonalds ,Thursday,2014,1,February,6,36
06/02/2014,4,Commercial Street at Lush,Thursday,2014,1,February,6,10
06/02/2014,4,Commercial Street at Barratts,Thursday,2014,1,February,6,32
06/02/2014,4,Headrow,Thursday,2014,1,February,6,4
06/02/2014,4,Dortmund Square ,Thursday,2014,1,February,6,0
06/02/2014,4,Albion Street South,Thursday,2014,1,February,6,9
06/02/2014,4,Albion Street North,Thursday,2014,1,February,6,2
06/02/2014,5,Briggate,Thursday,2014,1,February,6,81
06/02/2014,5,Briggate at McDonalds ,Thursday,2014,1,February,6,36
06/02/2014,5,Commercial Street at Lush,Thursday,2014,1,February,6,18
06/02/2014,5,Commercial Street at Barratts,Thursday,2014,1,February,6,36
06/02/2014,5,Headrow,Thursday,2014,1,February,6,20
06/02/2014,5,Dortmund Square ,Thursday,2014,1,February,6,0
06/02/2014,5,Albion Street South,Thursday,2014,1,February,6,21
06/02/2014,5,Albion Street North,Thursday,2014,1,February,6,12
06/02/2014,6,Briggate,Thursday,2014,1,February,6,126
06/02/2014,6,Briggate at McDonalds ,Thursday,2014,1,February,6,104
06/02/2014,6,Commercial Street at Lush,Thursday,2014,1,February,6,111
06/02/2014,6,Commercial Street at Barratts,Thursday,2014,1,February,6,122
06/02/2014,6,Headrow,Thursday,2014,1,February,6,40
06/02/2014,6,Dortmund Square ,Thursday,2014,1,February,6,44
06/02/2014,6,Albion Street South,Thursday,2014,1,February,6,137
06/02/2014,6,Albion Street North,Thursday,2014,1,February,6,32
06/02/2014,7,Briggate,Thursday,2014,1,February,6,318
06/02/2014,7,Briggate at McDonalds ,Thursday,2014,1,February,6,261
06/02/2014,7,Commercial Street at Lush,Thursday,2014,1,February,6,249
06/02/2014,7,Commercial Street at Barratts,Thursday,2014,1,February,6,213
06/02/2014,7,Headrow,Thursday,2014,1,February,6,149
06/02/2014,7,Dortmund Square ,Thursday,2014,1,February,6,245
06/02/2014,7,Albion Street South,Thursday,2014,1,February,6,422
06/02/2014,7,Albion Street North,Thursday,2014,1,February,6,195
06/02/2014,8,Briggate,Thursday,2014,1,February,6,763
06/02/2014,8,Briggate at McDonalds ,Thursday,2014,1,February,6,547
06/02/2014,8,Commercial Street at Lush,Thursday,2014,1,February,6,840
06/02/2014,8,Commercial Street at Barratts,Thursday,2014,1,February,6,524
06/02/2014,8,Headrow,Thursday,2014,1,February,6,419
06/02/2014,8,Dortmund Square ,Thursday,2014,1,February,6,757
06/02/2014,8,Albion Street South,Thursday,2014,1,February,6,1003
06/02/2014,8,Albion Street North,Thursday,2014,1,February,6,688
06/02/2014,9,Briggate,Thursday,2014,1,February,6,883
06/02/2014,9,Briggate at McDonalds ,Thursday,2014,1,February,6,651
06/02/2014,9,Commercial Street at Lush,Thursday,2014,1,February,6,846
06/02/2014,9,Commercial Street at Barratts,Thursday,2014,1,February,6,660
06/02/2014,9,Headrow,Thursday,2014,1,February,6,451
06/02/2014,9,Dortmund Square ,Thursday,2014,1,February,6,851
06/02/2014,9,Albion Street South,Thursday,2014,1,February,6,847
06/02/2014,9,Albion Street North,Thursday,2014,1,February,6,565
06/02/2014,10,Briggate,Thursday,2014,1,February,6,1160
06/02/2014,10,Briggate at McDonalds ,Thursday,2014,1,February,6,803
06/02/2014,10,Commercial Street at Lush,Thursday,2014,1,February,6,1397
06/02/2014,10,Commercial Street at Barratts,Thursday,2014,1,February,6,826
06/02/2014,10,Headrow,Thursday,2014,1,February,6,572
06/02/2014,10,Dortmund Square ,Thursday,2014,1,February,6,1282
06/02/2014,10,Albion Street South,Thursday,2014,1,February,6,1063
06/02/2014,10,Albion Street North,Thursday,2014,1,February,6,731
06/02/2014,11,Briggate,Thursday,2014,1,February,6,2079
06/02/2014,11,Briggate at McDonalds ,Thursday,2014,1,February,6,1092
06/02/2014,11,Commercial Street at Lush,Thursday,2014,1,February,6,1605
06/02/2014,11,Commercial Street at Barratts,Thursday,2014,1,February,6,1194
06/02/2014,11,Headrow,Thursday,2014,1,February,6,870
06/02/2014,11,Dortmund Square ,Thursday,2014,1,February,6,1836
06/02/2014,11,Albion Street South,Thursday,2014,1,February,6,1474
06/02/2014,11,Albion Street North,Thursday,2014,1,February,6,1074
06/02/2014,12,Briggate,Thursday,2014,1,February,6,3343
06/02/2014,12,Briggate at McDonalds ,Thursday,2014,1,February,6,1733
06/02/2014,12,Commercial Street at Lush,Thursday,2014,1,February,6,3144
06/02/2014,12,Commercial Street at Barratts,Thursday,2014,1,February,6,1910
06/02/2014,12,Headrow,Thursday,2014,1,February,6,1544
06/02/2014,12,Dortmund Square ,Thursday,2014,1,February,6,3287
06/02/2014,12,Albion Street South,Thursday,2014,1,February,6,3041
06/02/2014,12,Albion Street North,Thursday,2014,1,February,6,1791
06/02/2014,13,Briggate,Thursday,2014,1,February,6,3408
06/02/2014,13,Briggate at McDonalds ,Thursday,2014,1,February,6,1782
06/02/2014,13,Commercial Street at Lush,Thursday,2014,1,February,6,3334
06/02/2014,13,Commercial Street at Barratts,Thursday,2014,1,February,6,2215
06/02/2014,13,Headrow,Thursday,2014,1,February,6,1628
06/02/2014,13,Dortmund Square ,Thursday,2014,1,February,6,3705
06/02/2014,13,Albion Street South,Thursday,2014,1,February,6,3114
06/02/2014,13,Albion Street North,Thursday,2014,1,February,6,2028
06/02/2014,14,Briggate,Thursday,2014,1,February,6,2810
06/02/2014,14,Briggate at McDonalds ,Thursday,2014,1,February,6,1518
06/02/2014,14,Commercial Street at Lush,Thursday,2014,1,February,6,2070
06/02/2014,14,Commercial Street at Barratts,Thursday,2014,1,February,6,1647
06/02/2014,14,Headrow,Thursday,2014,1,February,6,1280
06/02/2014,14,Dortmund Square ,Thursday,2014,1,February,6,3428
06/02/2014,14,Albion Street South,Thursday,2014,1,February,6,2037
06/02/2014,14,Albion Street North,Thursday,2014,1,February,6,1532
06/02/2014,15,Briggate,Thursday,2014,1,February,6,2610
06/02/2014,15,Briggate at McDonalds ,Thursday,2014,1,February,6,1545
06/02/2014,15,Commercial Street at Lush,Thursday,2014,1,February,6,1844
06/02/2014,15,Commercial Street at Barratts,Thursday,2014,1,February,6,1427
06/02/2014,15,Headrow,Thursday,2014,1,February,6,1290
06/02/2014,15,Dortmund Square ,Thursday,2014,1,February,6,3268
06/02/2014,15,Albion Street South,Thursday,2014,1,February,6,1998
06/02/2014,15,Albion Street North,Thursday,2014,1,February,6,1447
06/02/2014,16,Briggate,Thursday,2014,1,February,6,2538
06/02/2014,16,Briggate at McDonalds ,Thursday,2014,1,February,6,1621
06/02/2014,16,Commercial Street at Lush,Thursday,2014,1,February,6,1763
06/02/2014,16,Commercial Street at Barratts,Thursday,2014,1,February,6,1333
06/02/2014,16,Headrow,Thursday,2014,1,February,6,1321
06/02/2014,16,Dortmund Square ,Thursday,2014,1,February,6,2993
06/02/2014,16,Albion Street South,Thursday,2014,1,February,6,2303
06/02/2014,16,Albion Street North,Thursday,2014,1,February,6,1492
06/02/2014,17,Briggate,Thursday,2014,1,February,6,2045
06/02/2014,17,Briggate at McDonalds ,Thursday,2014,1,February,6,1281
06/02/2014,17,Commercial Street at Lush,Thursday,2014,1,February,6,1497
06/02/2014,17,Commercial Street at Barratts,Thursday,2014,1,February,6,700
06/02/2014,17,Headrow,Thursday,2014,1,February,6,944
06/02/2014,17,Dortmund Square ,Thursday,2014,1,February,6,2029
06/02/2014,17,Albion Street South,Thursday,2014,1,February,6,1948
06/02/2014,17,Albion Street North,Thursday,2014,1,February,6,787
06/02/2014,18,Briggate,Thursday,2014,1,February,6,1272
06/02/2014,18,Briggate at McDonalds ,Thursday,2014,1,February,6,709
06/02/2014,18,Commercial Street at Lush,Thursday,2014,1,February,6,1329
06/02/2014,18,Commercial Street at Barratts,Thursday,2014,1,February,6,278
06/02/2014,18,Headrow,Thursday,2014,1,February,6,565
06/02/2014,18,Dortmund Square ,Thursday,2014,1,February,6,1358
06/02/2014,18,Albion Street South,Thursday,2014,1,February,6,974
06/02/2014,18,Albion Street North,Thursday,2014,1,February,6,303
06/02/2014,19,Briggate,Thursday,2014,1,February,6,690
06/02/2014,19,Briggate at McDonalds ,Thursday,2014,1,February,6,391
06/02/2014,19,Commercial Street at Lush,Thursday,2014,1,February,6,1230
06/02/2014,19,Commercial Street at Barratts,Thursday,2014,1,February,6,216
06/02/2014,19,Headrow,Thursday,2014,1,February,6,358
06/02/2014,19,Dortmund Square ,Thursday,2014,1,February,6,929
06/02/2014,19,Albion Street South,Thursday,2014,1,February,6,532
06/02/2014,19,Albion Street North,Thursday,2014,1,February,6,132
06/02/2014,20,Briggate,Thursday,2014,1,February,6,478
06/02/2014,20,Briggate at McDonalds ,Thursday,2014,1,February,6,254
06/02/2014,20,Commercial Street at Lush,Thursday,2014,1,February,6,64
06/02/2014,20,Commercial Street at Barratts,Thursday,2014,1,February,6,152
06/02/2014,20,Headrow,Thursday,2014,1,February,6,186
06/02/2014,20,Dortmund Square ,Thursday,2014,1,February,6,625
06/02/2014,20,Albion Street South,Thursday,2014,1,February,6,350
06/02/2014,20,Albion Street North,Thursday,2014,1,February,6,88
06/02/2014,21,Briggate,Thursday,2014,1,February,6,248
06/02/2014,21,Briggate at McDonalds ,Thursday,2014,1,February,6,190
06/02/2014,21,Commercial Street at Lush,Thursday,2014,1,February,6,73
06/02/2014,21,Commercial Street at Barratts,Thursday,2014,1,February,6,110
06/02/2014,21,Headrow,Thursday,2014,1,February,6,112
