Establishment of Cooperia oncophora in calves				
Christian W. Sauermann (a), Siva Ganesh (a), Ian Scott (b), William E. Pomroy (b) , Dave M. Leathwick (a)				
(a) AgResearch Grasslands, Private Bag 11008, Palmerston North 4442, New Zealand				
(b) School of Veterinary Science, Massey University, Private Bag 11222, Palmerston North 4442, New Zealand				
(https://doi.org/10.1016/j.vetpar.2018.11.001)
				
The establishment rate of Cooperia oncophora related to host age and previous infection was investigated in young calves.				
Parasite-free calves of similar age were kept on a feed pad and divided into multiple groups, based on their age and weight.				
At the start of the experiment one group (A, n=4) received a single challenge dose of 15,000 L3 of a macrocyclic lactone resistant isolate of C. oncophora.				
Two groups (C & D, each n=16) received trickle infections with an ivermectin-susceptible C. oncophora isolate of 2,000 or 10,000 infective stage larvae per week, one group (B, n=16) was kept as an uninfected control.				
At intervals over a period of 11 months two animals from each group were challenged with 15,000 infective stage larvae of an ivermectin-resistant isolate, 25 days later orally treated with ivermectin (0.2 mg/kg; Ivomec) and 5 days later slaughtered for worm counts. 				
On three occasions additional calves (E, n=2) were included with the high trickle infection rate group but also received an ivermectin treatment before challenge to remove the existing worm burden.				
Further calves (F, n=4) of similar age were introduced at the beginning and the end of the experiment to determine the effect of larval age on establishment rate.				
				
id = individual ear tag identification number of experimental animal				
trickle_infection = number of ivermectin susceptible Cooperia oncophora infective third stage larvae use for inoculation twice per week				
group = experimental group				
day = experiment day (starting day = zero)				
fec = faecal egg count (epg)				
				
id	trickle_infection	group	day	fec
1710	1000	C	77	575
1725	1000	C	77	625
1722	1000	C	77	250
1758	1000	C	77	150
1709	1000	C	77	350
1721	1000	C	77	300
1716	1000	C	77	50
2200	5000	D	77	
2364	5000	D	77	
2102	5000	D	77	650
2141	5000	E	77	125
2347	5000	E	77	0
2396	5000	D	77	
2110	5000	D	77	125
2185	5000	D	77	50
2187	5000	E	77	275
2315	5000	E	77	375
2202	5000	E	77	
2435	5000	D	77	300
2440	5000	D	77	25
2511	5000	E	77	75
2112	5000	D	77	2175
2535	5000	D	77	75
2321	5000	D	77	425
2646	5000	D	77	600
2318	5000	D	77	150
2443	5000	D	77	150
2345	5000	D	77	100
2355	5000	D	77	175
2437	5000	D	77	1100
1507	0	B	91	
1518	0	B	91	
1513	0	B	91	0
1527	0	B	91	0
1511	0	B	91	50
1556	0	B	91	0
1517	0	B	91	0
1553	0	B	91	75
1510	0	B	91	25
1520	0	B	91	0
1503	0	B	91	0
1524	0	B	91	75
1525	0	B	91	0
1528	0	B	91	0
1505	0	B	91	0
1516	0	B	91	0
1514	0	B	91	25
1717	1000	C	91	
1761	1000	C	91	
1715	1000	C	91	150
1720	1000	C	91	0
1703	1000	C	91	0
1708	1000	C	91	400
1714	1000	C	91	1225
1729	1000	C	91	100
1707	1000	C	91	0
1724	1000	C	91	900
1710	1000	C	91	675
1725	1000	C	91	900
1722	1000	C	91	75
1758	1000	C	91	50
1709	1000	C	91	350
1721	1000	C	91	300
1716	1000	C	91	1750
2200	5000	D	91	
2364	5000	D	91	
2102	5000	D	91	150
2141	5000	E	91	0
2347	5000	E	91	0
2396	5000	D	91	25
2110	5000	D	91	75
2185	5000	D	91	750
2187	5000	E	91	1275
2315	5000	E	91	200
2202	5000	E	91	250
2435	5000	D	91	125
2440	5000	D	91	25
2511	5000	E	91	100
2112	5000	D	91	125
2535	5000	D	91	75
2321	5000	D	91	200
2646	5000	D	91	200
2318	5000	D	91	1300
2443	5000	D	91	125
2345	5000	D	91	100
2355	5000	D	91	50
2437	5000	D	91	0
1507	0	B	105	
1518	0	B	105	
1513	0	B	105	25
1527	0	B	105	0
1511	0	B	105	0
1556	0	B	105	0
1517	0	B	105	0
1553	0	B	105	0
1510	0	B	105	0
1520	0	B	105	0
1503	0	B	105	0
1524	0	B	105	0
1525	0	B	105	0
1528	0	B	105	0
1505	0	B	105	0
1516	0	B	105	0
1514	0	B	105	0
1717	1000	C	105	
1761	1000	C	105	
1715	1000	C	105	25
1720	1000	C	105	0
1703	1000	C	105	200
1708	1000	C	105	25
1714	1000	C	105	850
1729	1000	C	105	100
1707	1000	C	105	25
1724	1000	C	105	1575
1710	1000	C	105	25
1725	1000	C	105	0
1722	1000	C	105	50
1758	1000	C	105	25
1709	1000	C	105	0
1721	1000	C	105	50
1716	1000	C	105	1575
2200	5000	D	105	
2364	5000	D	105	
2102	5000	D	105	700
2141	5000	E	105	
2347	5000	E	105	0
2396	5000	D	105	100
2110	5000	D	105	75
2185	5000	D	105	100
2187	5000	E	105	0
2315	5000	E	105	0
2202	5000	E	105	175
2435	5000	D	105	800
2440	5000	D	105	75
2511	5000	E	105	150
2112	5000	D	105	525
2535	5000	D	105	325
2321	5000	D	105	0
2646	5000	D	105	675
2318	5000	D	105	650
2443	5000	D	105	250
2345	5000	D	105	175
2355	5000	D	105	150
2437	5000	D	105	250
1507	0	B	119	
1518	0	B	119	
1513	0	B	119	75
1527	0	B	119	100
1511	0	B	119	0
1556	0	B	119	0
1517	0	B	119	25
1553	0	B	119	0
1510	0	B	119	0
1520	0	B	119	25
1503	0	B	119	0
1524	0	B	119	50
1525	0	B	119	0
1528	0	B	119	0
1505	0	B	119	25
1516	0	B	119	0
1514	0	B	119	0
1717	1000	C	119	
1761	1000	C	119	
1715	1000	C	119	0
1720	1000	C	119	0
1703	1000	C	119	125
1708	1000	C	119	25
1714	1000	C	119	25
1729	1000	C	119	100
1707	1000	C	119	50
1724	1000	C	119	1775
1710	1000	C	119	25
1725	1000	C	119	0
1722	1000	C	119	0
1758	1000	C	119	75
1709	1000	C	119	175
1721	1000	C	119	175
1716	1000	C	119	725
2200	5000	D	119	
2364	5000	D	119	
2102	5000	D	119	0
2141	5000	E	119	175
2347	5000	E	119	50
2396	5000	D	119	0
2110	5000	D	119	25
2185	5000	D	119	375
2187	5000	E	119	0
2315	5000	E	119	25
2202	5000	E	119	75
2435	5000	D	119	625
2440	5000	D	119	75
2511	5000	E	119	275
2112	5000	D	119	325
2535	5000	D	119	175
2321	5000	D	119	125
2646	5000	D	119	875
2318	5000	D	119	125
2443	5000	D	119	1350
2345	5000	D	119	950
2355	5000	D	119	50
2437	5000	D	119	1250
1507	0	B	133	
1518	0	B	133	
1513	0	B	133	
1527	0	B	133	
1511	0	B	133	250
1556	0	B	133	50
1517	0	B	133	0
1553	0	B	133	0
1510	0	B	133	0
1520	0	B	133	0
1503	0	B	133	0
1524	0	B	133	0
1525	0	B	133	0
1528	0	B	133	0
1505	0	B	133	0
1516	0	B	133	0
1514	0	B	133	0
1717	1000	C	133	
1761	1000	C	133	
1715	1000	C	133	
1720	1000	C	133	
1703	1000	C	133	75
1708	1000	C	133	250
1714	1000	C	133	50
1729	1000	C	133	100
1707	1000	C	133	200
1724	1000	C	133	1000
1710	1000	C	133	125
1725	1000	C	133	50
1722	1000	C	133	100
1758	1000	C	133	100
1709	1000	C	133	175
1721	1000	C	133	475
1716	1000	C	133	25
2200	5000	D	133	
2364	5000	D	133	
2102	5000	D	133	
2141	5000	E	133	
2347	5000	E	133	
2396	5000	D	133	
2110	5000	D	133	250
2185	5000	D	133	475
2187	5000	E	133	100
2315	5000	E	133	50
2202	5000	E	133	0
2435	5000	D	133	200
2440	5000	D	133	125
2511	5000	E	133	0
2112	5000	D	133	350
2535	5000	D	133	225
2321	5000	D	133	450
2646	5000	D	133	300
2318	5000	D	133	400
2443	5000	D	133	325
2345	5000	D	133	325
2355	5000	D	133	100
2437	5000	D	133	150
1507	0	B	147	
1518	0	B	147	
1513	0	B	147	
1527	0	B	147	
1511	0	B	147	
1556	0	B	147	
1517	0	B	147	0
1553	0	B	147	0
1510	0	B	147	0
1520	0	B	147	0
1503	0	B	147	0
1524	0	B	147	0
1525	0	B	147	0
1528	0	B	147	0
1505	0	B	147	0
1516	0	B	147	0
1514	0	B	147	0
1717	1000	C	147	
1761	1000	C	147	
1715	1000	C	147	
1720	1000	C	147	
1703	1000	C	147	
1708	1000	C	147	
1714	1000	C	147	75
1729	1000	C	147	450
1707	1000	C	147	125
1724	1000	C	147	775
1710	1000	C	147	625
1725	1000	C	147	325
1722	1000	C	147	25
1758	1000	C	147	100
1709	1000	C	147	50
1721	1000	C	147	375
1716	1000	C	147	100
2200	5000	D	147	
2364	5000	D	147	
2102	5000	D	147	
2141	5000	E	147	
2347	5000	E	147	
2396	5000	D	147	
2110	5000	D	147	
2185	5000	D	147	
2187	5000	E	147	
2315	5000	E	147	
2202	5000	E	147	0
2435	5000	D	147	175
2440	5000	D	147	100
2511	5000	E	147	0
2112	5000	D	147	200
2535	5000	D	147	275
2321	5000	D	147	275
2646	5000	D	147	550
2318	5000	D	147	1375
2443	5000	D	147	575
2345	5000	D	147	425
2355	5000	D	147	75
2437	5000	D	147	1475
1507	0	B	161	
1518	0	B	161	
1513	0	B	161	
1527	0	B	161	
1511	0	B	161	
1556	0	B	161	
1517	0	B	161	0
1553	0	B	161	0
1510	0	B	161	0
1520	0	B	161	0
1503	0	B	161	0
1524	0	B	161	25
1525	0	B	161	25
1528	0	B	161	0
1505	0	B	161	0
1516	0	B	161	0
1514	0	B	161	0
1717	1000	C	161	
1761	1000	C	161	
1715	1000	C	161	
1720	1000	C	161	
1703	1000	C	161	
1708	1000	C	161	
1714	1000	C	161	0
