Lat_min	Lat_max	Lon_min	Lon_max	FeO_wt%	Error(%)
88	89	118	119	3.88616444	35.60903409
88	89	119	120	3.887172608	36.22614288
88	89	120	121	3.888180804	35.9616093
88	89	121	122	3.889193546	36.3870033
88	89	122	123	3.890201801	36.53106454
88	89	123	124	3.891322567	36.31314995
88	89	124	125	3.892443366	36.64462408
88	89	125	126	3.893568716	36.39955152
88	89	126	127	3.894689579	36.58187009
88	89	127	128	3.895814995	36.77314984
88	89	128	129	3.905691045	36.60720335
88	89	129	130	3.906781689	37.35479213
88	89	130	131	3.907980444	37.32745974
88	89	131	132	3.909183756	37.19090767
88	89	132	133	3.910274467	37.60521852
88	89	133	134	3.911477827	37.49288316
88	89	134	135	3.912793839	37.9754416
88	89	135	136	3.914001785	37.32154729
88	89	136	137	3.906058147	37.84853866
88	89	137	138	3.907327286	36.58026417
88	89	138	139	3.908591907	37.10711537
88	89	139	140	3.909861066	36.77955131
88	89	140	141	3.911125706	37.27703853
88	89	141	142	3.912394885	37.0260051
88	89	142	143	3.913664075	36.89371663
88	89	143	144	3.915045774	37.4594102
88	89	144	145	3.916314986	36.99465833
88	89	145	146	3.917696707	36.96342677
88	89	146	147	3.919078439	36.27536369
88	89	147	148	3.920460183	36.42206857
88	89	148	149	3.921841939	36.83002012
88	89	149	150	3.923340745	36.8962457
88	89	150	151	3.924727063	37.19310108
88	89	151	152	3.926108855	36.49629783
88	89	152	153	3.935461597	36.01193229
88	89	153	154	3.936925629	36.23483558
88	89	154	155	3.938394214	36.4285301
88	89	155	156	3.939858248	36.41638591
88	89	156	157	3.941326835	36.01130472
88	89	157	158	3.942799977	35.55476602
88	89	158	159	3.944268569	35.84488407
88	89	159	160	3.945854336	36.09526619
88	89	160	161	3.939625085	35.91837358
88	89	161	162	3.941172868	35.55545228
88	89	162	163	3.942608136	35.99704944
88	89	163	164	3.944155897	36.51897428
88	89	164	165	3.945703647	36.10074864
88	89	165	166	3.947143436	36.08720118
88	89	166	167	3.948695718	35.87407391
88	89	167	168	3.950247991	35.73761178
88	89	168	169	3.95180481	35.35998629
88	89	169	170	3.953357066	35.48558781
88	89	170	171	3.954913869	35.79402756
88	89	171	172	3.956475223	35.46346026
88	89	172	173	3.958032012	35.98836859
88	89	173	174	3.959480852	35.7719165
88	89	174	175	3.961046748	35.76816398
88	89	175	176	3.962608079	35.91625439
88	89	176	177	3.968569753	35.16325489
88	89	177	178	3.970118255	35.70795671
88	89	178	179	3.971666746	35.44020275
88	89	179	180	3.973102663	35.72108215
87	88	-180	-179	3.992122054	35.71997823
87	88	-179	-178	3.995214487	35.59226799
87	88	-178	-177	3.998203473	36.11875321
87	88	-177	-176	4.001192419	35.32921573
87	88	-176	-175	3.998639738	35.78740002
87	88	-175	-174	4.001599037	35.74240832
87	88	-174	-173	4.00444579	35.84388865
87	88	-173	-172	4.007189173	35.6591426
87	88	-172	-171	4.009932506	35.68603858
87	88	-171	-170	4.012684972	35.95908044
87	88	-170	-169	4.015437394	35.84153149
87	88	-169	-168	4.018086479	35.67839613
87	88	-168	-167	4.020623046	35.69731821
87	88	-167	-166	4.023164176	35.35894488
87	88	-166	-165	4.025714472	36.07863105
87	88	-165	-164	4.028152263	35.73997862
87	88	-164	-163	4.030482151	35.19723262
87	88	-163	-162	4.032821224	36.07321597
87	88	-162	-161	4.035047804	35.90630939
87	88	-161	-160	4.04056153	35.88075546
87	88	-160	-159	4.042658082	36.36308628
87	88	-159	-158	4.044759223	36.72288899
87	88	-158	-157	4.04675243	36.36270208
87	88	-157	-156	4.048637706	36.49997916
87	88	-156	-155	4.050415058	36.77591218
87	88	-155	-154	4.052201629	37.20839073
87	88	-154	-153	4.053880285	37.01244268
87	88	-153	-152	4.055446412	37.35196705
87	88	-152	-151	4.052032656	36.79631994
87	88	-151	-150	4.053457645	36.79229491
87	88	-150	-149	4.054891849	36.35200971
87	88	-149	-148	4.056218205	37.03664249
87	88	-148	-147	4.057436717	36.95428006
87	88	-147	-146	4.058547387	36.71783416
87	88	-146	-145	4.059658054	37.16754646
87	88	-145	-144	4.0606655	36.59774486
87	88	-144	-143	4.061677563	36.87271731
87	88	-143	-142	4.062586411	36.83108232
87	88	-142	-141	4.06338281	36.43535999
87	88	-141	-140	4.06418383	36.01421775
87	88	-140	-139	4.064877021	35.33642849
87	88	-139	-138	4.065467003	36.04496196
87	88	-138	-137	4.06606161	34.76665087
87	88	-137	-136	4.069923138	35.37426769
87	88	-136	-135	4.070387023	35.63921034
87	88	-135	-134	4.070855535	36.01747752
87	88	-134	-133	4.071103669	35.52304673
87	88	-133	-132	4.071468934	35.22486248
87	88	-132	-131	4.071618445	35.34571237
87	88	-131	-130	4.071880463	35.58116795
87	88	-130	-129	4.07203923	35.37511645
87	88	-129	-128	4.07209012	35.27144869
87	88	-128	-127	4.070008803	35.28591043
87	88	-127	-126	4.070050418	35.09603514
87	88	-126	-125	4.070096658	35.23979283
87	88	-125	-124	4.070035045	35.54886216
87	88	-124	-123	4.069973431	35.52231301
87	88	-123	-122	4.069808584	35.01182821
87	88	-122	-121	4.069756215	35.38303496
87	88	-121	-120	4.069595989	34.95445173
87	88	-120	-119	4.069435759	34.77832176
87	88	-119	-118	4.069172291	35.20253201
87	88	-118	-117	4.069021302	34.49698922
87	88	-117	-116	4.068870311	35.03247512
87	88	-116	-115	4.068616077	35.26311795
87	88	-115	-114	4.068474326	35.12517842
87	88	-114	-113	4.068220082	35.17475283
87	88	-113	-112	4.071394683	35.19147856
87	88	-112	-111	4.071121848	34.96697006
87	88	-111	-110	4.070961549	35.19805064
87	88	-110	-109	4.070805874	35.1296387
87	88	-109	-108	4.070542282	35.14395299
87	88	-108	-107	4.070391227	35.17018452
87	88	-107	-106	4.070244797	34.89711171
87	88	-106	-105	4.070210909	35.14824497
87	88	-105	-104	4.070064473	35.25633076
87	88	-104	-103	4.068203394	35.07037574
87	88	-103	-102	4.068160243	35.4749308
87	88	-102	-101	4.068121716	34.9658487
87	88	-101	-100	4.068083188	34.76985749
87	88	-100	-99	4.06816181	34.88743267
87	88	-99	-98	4.068240433	35.12677237
87	88	-98	-97	4.068323683	35.11854882
87	88	-97	-96	4.068406935	34.89082199
87	88	-96	-95	4.068602719	35.06900304
87	88	-95	-94	4.068803133	34.62103207
87	88	-94	-93	4.069003551	34.71176298
87	88	-93	-92	4.069321134	35.3092936
87	88	-92	-91	4.069638724	35.01651684
87	88	-91	-90	4.069956322	34.87678264
87	88	-90	-89	4.070273928	35.58353712
87	88	-89	-88	4.070708707	35.56454875
87	88	-88	-87	4.078446157	35.75994325
87	88	-87	-86	4.078821192	36.1455336
87	88	-86	-85	4.07919623	36.61083439
87	88	-85	-84	4.079683922	36.82200417
87	88	-84	-83	4.080063605	36.30020252
87	88	-83	-82	4.080560581	36.35421395
87	88	-82	-81	4.080940273	36.45611061
87	88	-81	-80	4.081437259	36.21759014
87	88	-80	-79	4.078196195	36.95622264
87	88	-79	-78	4.078669768	35.98942343
87	88	-78	-77	4.079143345	36.55897956
87	88	-77	-76	4.079504323	36.81039309
87	88	-76	-75	4.079865303	35.91691492
87	88	-75	-74	4.080338887	36.07472141
87	88	-74	-73	4.080699871	36.7029467
87	88	-73	-72	4.081060858	36.89812488
87	88	-72	-71	4.081309243	37.04866231
87	88	-71	-70	4.08155763	36.24579152
87	88	-70	-69	4.081806019	36.07121877
87	88	-69	-68	4.082054408	36.11136364
87	88	-68	-67	4.082190195	35.53865671
87	88	-67	-66	4.082325982	35.59166979
87	88	-66	-65	4.082344529	35.44975114
87	88	-65	-64	4.082367712	35.12497902
87	88	-64	-63	4.091125589	35.22487198
87	88	-63	-62	4.090952444	34.72560056
87	88	-62	-61	4.09066657	35.01075202
87	88	-61	-60	4.09026797	35.00252884
87	88	-60	-59	4.089874022	34.86946838
87	88	-59	-58	4.08936735	35.17238558
87	88	-58	-57	4.088747956	35.52894823
87	88	-57	-56	4.088128572	34.62936488
87	88	-56	-55	4.080936554	35.4664812
87	88	-55	-54	4.080050754	34.98000302
87	88	-54	-53	4.079164975	35.47280677
87	88	-53	-52	4.078058595	35.5575827
87	88	-52	-51	4.076947607	35.02813084
87	88	-51	-50	4.07572402	35.19006614
87	88	-50	-49	4.074387837	35.37505913
87	88	-49	-48	4.07305632	35.11044822
87	88	-48	-47	4.071494959	34.91238914
87	88	-47	-46	4.069938266	35.38405625
87	88	-46	-45	4.06826899	34.98407546
87	88	-45	-44	4.066599754	35.48272055
87	88	-44	-43	4.064705323	35.36837424
87	88	-43	-42	4.062810937	35.34876527
87	88	-42	-41	4.060803982	35.10552787
87	88	-41	-40	4.058684461	35.35620077
87	88	-40	-39	4.063631486	35.07357188
87	88	-39	-38	4.06133251	34.7562729
87	88	-38	-37	4.058925542	34.92771579
87	88	-37	-36	4.056401334	35.1996804
87	88	-36	-35	4.053881852	34.7975426
87	88	-35	-34	4.051254386	35.27233868
87	88	-34	-33	4.0486224	35.44496813
87	88	-33	-32	4.045769735	35.38999664
87	88	-32	-31	4.034778843	35.09862189
87	88	-31	-30	4.031766348	35.40657768
87	88	-30	-29	4.028866581	35.50600531
87	88	-29	-28	4.025741822	35.5909487
87	88	-28	-27	4.022729789	35.31840961
87	88	-27	-26	4.019605347	35.12653715
87	88	-26	-25	4.016373098	35.14464761
87	88	-25	-24	4.013136417	35.64864472
87	88	-24	-23	4.009904494	35.9258398
87	88	-23	-22	4.006560178	35.40232165
87	88	-22	-21	4.00321603	35.31044935
87	88	-21	-20	3.999876634	35.837059
87	88	-20	-19	3.9965374	35.98313193
87	88	-19	-18	3.993085788	35.95144073
87	88	-18	-17	3.989638922	35.39535772
87	88	-17	-16	3.98619222	36.45257615
87	88	-16	-15	3.987648029	36.53678116
87	88	-15	-14	3.984158141	36.53888174
87	88	-14	-13	3.980673032	36.73784557
87	88	-13	-12	3.9770801	36.99598063
87	88	-12	-11	3.973599962	37.28391999
87	88	-11	-10	3.970016566	37.41900067
87	88	-10	-9	3.966433363	37.90713471
87	88	-9	-8	3.962972064	37.62383743
87	88	-8	-7	3.952442329	37.83030289
87	88	-7	-6	3.948943733	37.65396433
87	88	-6	-5	3.945332881	37.6489875
87	88	-5	-4	3.941843815	37.62193611
87	88	-4	-3	3.938247037	37.46525083
87	88	-3	-2	3.934762929	37.58409115
87	88	-2	-1	3.931288107	38.00361859
87	88	-1	0	3.927818017	37.81169525
87	88	0	1	3.924352652	36.90359571
87	88	1	2	3.920896542	37.3519395
87	88	2	3	3.917440608	36.76686799
87	88	3	4	3.913993911	36.91329434
87	88	4	5	3.910668878	36.56858281
87	88	5	6	3.907344	36.48402362
87	88	6	7	3.904028323	36.47962329
87	88	7	8	3.900717313	36.57483707
87	88	8	9	3.901738723	36.96270326
87	88	9	10	3.898403406	36.27700837
87	88	10	11	3.895185263	36.63549136
87	88	11	12	3.891863822	36.0165731
87	88	12	13	3.88866405	36.88963211
87	88	13	14	3.885581412	36.28177763
87	88	14	15	3.882390934	36.68245823
87	88	15	16	3.879326596	36.15947349
87	88	16	17	3.872427436	36.52184445
87	88	17	18	3.869346887	36.33950324
87	88	18	19	3.866383383	35.82580011
87	88	19	20	3.863316581	35.90536798
87	88	20	21	3.860371302	36.04234983
87	88	21	22	3.857430624	36.24048535
87	88	22	23	3.854499033	37.12997181
87	88	23	24	3.851684434	36.83145177
87	88	24	25	3.848874413	36.62695411
87	88	25	26	3.84607345	36.23638023
87	88	26	27	3.843389454	36.44546916
87	88	27	28	3.840714497	36.58443423
87	88	28	29	3.838048569	36.56357054
87	88	29	30	3.835499579	36.86503973
87	88	30	31	3.832959601	36.69878615
87	88	31	32	3.830424146	36.40193772
87	88	32	33	3.829765487	36.46411175
87	88	33	34	3.827346407	36.64639222
87	88	34	35	3.82493184	36.27263879
87	88	35	36	3.822638678	36.79245162
87	88	36	37	3.820466909	36.28549528
87	88	37	38	3.818299633	36.47157652
87	88	38	39	3.816145787	36.47183989
87	88	39	40	3.81410884	36.77363524
87	88	40	41	3.80933895	36.38442633
87	88	41	42	3.80740624	36.33617092
87	88	42	43	3.805594842	36.39210298
87	88	43	44	3.803787913	36.76413644
87	88	44	45	3.802106745	36.46633964
87	88	45	46	3.800430035	36.25441117
87	88	46	47	3.798874615	36.62488842
87	88	47	48	3.797436021	36.40891868
87	88	48	49	3.796010791	36.62069254
87	88	49	50	3.79470238	36.94293974
87	88	50	51	3.793402867	36.71237251
87	88	51	52	3.792224626	36.58034949
87	88	52	53	3.791163201	36.59534822
87	88	53	54	3.790227501	37.18910913
87	88	54	55	3.789296236	36.47871053
87	88	55	56	3.788481787	37.17634438
87	88	56	57	3.789249379	37.64832495
87	88	57	58	3.788556068	36.82258528
87	88	58	59	3.787984056	38.0231956
87	88	59	60	3.787533347	38.12116672
87	88	60	61	3.787203944	38.91891032
87	88	61	62	3.786883437	38.77110313
87	88	62	63	3.786679789	38.94944994
87	88	63	64	3.786480588	38.2386183
87	88	64	65	3.783451315	37.90218742
87	88	65	66	3.783463533	38.07121305
87	88	66	67	3.783592582	38.15495016
87	88	67	68	3.783730536	38.24892535
87	88	68	69	3.783989782	38.40362147
87	88	69	70	3.784253488	37.7105169
87	88	70	71	3.784746434	38.06995587
87	88	71	72	3.785135913	38.04879825
87	88	72	73	3.785637802	37.02157724
87	88	73	74	3.786265468	37.78413492
87	88	74	75	3.787005564	36.97966935
87	88	75	76	3.787642198	37.55418089
87	88	76	77	3.78850813	36.79589
87	88	77	78	3.789266151	36.98011628
87	88	78	79	3.790253491	36.84723582
87	88	79	80	3.79113738	37.06560479
87	88	80	81	3.79529479	36.7453344
87	88	81	82	3.796395255	36.22121588
87	88	82	83	3.797500242	36.77680548
87	88	83	84	3.798609751	36.5059509
87	88	84	85	3.79972825	36.16947978
87	88	85	86	3.800959294	36.94590571
87	88	86	87	3.802199341	36.45152229
87	88	87	88	3.803439462	36.65680657
87	88	88	89	3.801729025	36.29358723
87	88	89	90	3.802946382	36.74542395
87	88	90	91	3.804280721	36.04459563
87	88	91	92	3.805615134	35.96988387
87	88	92	93	3.80695409	36.71526641
87	88	93	94	3.808297589	36.57834448
87	88	94	95	3.809753631	35.76903216
87	88	95	96	3.81110176	36.70622296
87	88	96	97	3.81256244	36.48468825
87	88	97	98	3.813915204	36.40831723
87	88	98	99	3.815380527	36.64201359
87	88	99	100	3.81684594	36.09670286
87	88	100	101	3.818198957	36.22778304
87	88	101	102	3.819669019	36.22132258
87	88	102	103	3.821139173	36.3420942
87	88	103	104	3.822496922	35.87344879
87	88	104	105	3.830220223	36.50041296
87	88	105	106	3.831651674	35.69061923
87	88	106	107	3.832975089	36.28507631
87	88	107	108	3.834406684	35.90752158
87	88	108	109	3.835842843	36.26841464
87	88	109	110	3.837279076	36.39334187
87	88	110	111	3.838598284	36.27600099
87	88	111	112	3.840034664	36.46004969
87	88	112	113	3.841471119	36.08012676
87	88	113	114	3.835525537	35.93942358
87	88	114	115	3.836888756	35.69123595
87	88	115	116	3.838252021	36.11030232
87	88	116	117	3.839615331	35.96930503
87	88	117	118	3.840974198	36.41572433
87	88	118	119	3.842333107	35.96024998
87	88	119	120	3.843692061	35.66018081
87	88	120	121	3.845163578	36.04447997
87	88	121	122	3.846635144	36.35823375
87	88	122	123	3.847989737	36.65788426
87	88	123	124	3.849456899	36.37160053
87	88	124	125	3.850924106	36.14953175
87	88	125	126	3.852503889	36.49468523
87	88	126	127	3.85396669	36.2721104
87	88	127	128	3.855546567	36.44031294
87	88	128	129	3.865753526	36.71045516
87	88	129	130	3.867272279	37.51214994
87	88	130	131	3.868903718	37.22583737
87	88	131	132	3.87053518	37.6290487
87	88	132	133	3.872166666	37.60456443
87	88	133	134	3.873910843	37.71396805
87	88	134	135	3.87565956	37.55217987
87	88	135	136	3.877408305	37.9366836
87	88	136	137	3.879269746	37.54946632
87	88	137	138	3.872017175	37.88327239
87	88	138	139	3.873799704	37.9332026
87	88	139	140	3.87569927	37.32906703
87	88	140	141	3.877711364	38.09036396
87	88	141	142	3.879610916	37.32382732
87	88	142	143	3.881622995	37.47859836
87	88	143	144	3.883752118	38.03783551
87	88	144	145	3.885876718	37.33660453
87	88	145	146	3.888118363	36.8327137
87	88	146	147	3.890360003	37.04971499
87	88	147	148	3.892606158	36.835143
87	88	148	149	3.894964844	36.86973287
87	88	149	150	3.897323528	36.62904032
87	88	150	151	3.899794742	36.72150579
87	88	151	152	3.90227048	36.21444533
87	88	152	153	3.912596161	36.28138179
87	88	153	154	3.915128055	36.92203598
87	88	154	155	3.91766445	36.26397774
87	88	155	156	3.920317996	37.05594257
87	88	156	157	3.922971508	36.63760669
87	88	157	158	3.925737628	36.30273561
87	88	158	159	3.928508259	36.40676435
87	88	159	160	3.931283405	36.38968262
87	88	160	161	3.934175714	35.76617289
87	88	161	162	3.929397043	36.38689533
87	88	162	163	3.932344431	35.80783612
87	88	163	164	3.935179223	36.59779096
87	88	164	165	3.938126472	36.10279772
87	88	165	166	3.94108275	36.51622887
87	88	166	167	3.944151487	36.11109037
87	88	167	168	3.947107637	35.97080396
87	88	168	169	3.950185352	36.49083074
87	88	169	170	3.953263009	36.03232895
87	88	170	171	3.956340608	36.06320807
87	88	171	172	3.959427268	35.6943276
87	88	172	173	3.962513877	36.24071093
87	88	173	174	3.965604997	35.76356232
87	88	174	175	3.968700636	35.93021631
87	88	175	176	3.971913311	35.67712145
87	88	176	177	3.979361004	36.03250953
87	88	177	178	3.982435351	35.54428441
87	88	178	179	3.985514215	35.7504766
87	88	179	180	3.988480446	35.80848585
86	87	-180	-179	3.952659961	36.21091955
86	87	-179	-178	3.95580937	35.98858757
86	87	-178	-177	3.956609304	36.1325207
86	87	-177	-176	3.959556318	35.92307393
86	87	-176	-175	3.968251119	36.32558671
86	87	-175	-174	3.971216196	35.69316994
86	87	-174	-173	3.968863776	35.98922192
86	87	-173	-172	3.965943168	35.87887567
86	87	-172	-171	3.968653901	35.92096796
86	87	-171	-170	3.959679778	36.13940066
86	87	-170	-169	3.962179321	35.94053632
86	87	-169	-168	3.964575488	35.59826052
86	87	-168	-167	3.96686373	35.77086617
86	87	-167	-166	3.96915649	35.76159637
86	87	-166	-165	3.995632107	35.72440071
86	87	-165	-164	3.997718021	35.40390758
86	87	-164	-163	3.999579038	36.14891836
86	87	-163	-162	4.03210749	36.16804664
86	87	-162	-161	4.033721062	35.86676457
86	87	-161	-160	4.026336305	36.1562854
86	87	-160	-159	4.027734144	35.8373857
86	87	-159	-158	4.029136559	36.83452244
86	87	-158	-157	4.03538463	37.06253738
86	87	-157	-156	4.036350876	36.96451287
86	87	-156	-155	4.047219509	36.45301897
86	87	-155	-154	4.048082422	37.05705384
86	87	-154	-153	4.048954549	37.26310589
86	87	-153	-152	4.058941648	36.78747918
86	87	-152	-151	4.059490164	37.35112433
86	87	-151	-150	4.04733842	37.33673049
86	87	-150	-149	4.043122453	37.93564533
86	87	-149	-148	4.043413614	37.3814512
86	87	-148	-147	4.057206952	37.14593181
86	87	-147	-146	4.05751648	37.68099877
86	87	-146	-145	4.076044418	37.0291392
86	87	-145	-144	4.076372375	36.81608258
86	87	-144	-143	4.076484778	36.45836486
86	87	-143	-142	4.06716463	36.36906535
86	87	-142	-141	4.067187726	36.41411499
86	87	-141	-140	4.085316972	35.80675147
86	87	-140	-139	4.085363272	35.96633705
86	87	-139	-138	4.088539551	36.31237078
86	87	-138	-137	4.117134718	35.72437924
86	87	-137	-136	4.116956322	35.71149394
86	87	-136	-135	4.130169152	35.47552043
86	87	-135	-134	4.130018783	35.36698429
86	87	-134	-133	4.129877729	35.13734234
86	87	-133	-132	4.125927115	35.45996537
86	87	-132	-131	4.125584379	34.8456495
86	87	-131	-130	4.14594826	34.9405799
86	87	-130	-129	4.145746259	34.85371323
86	87	-129	-128	4.145441123	35.13454257
86	87	-128	-127	4.149526827	35.48198239
86	87	-127	-126	4.149245102	35.50370001
86	87	-126	-125	4.15467666	35.41372756
86	87	-125	-124	4.154268645	35.32557747
86	87	-124	-123	4.153982405	34.08895228
86	87	-123	-122	4.159323263	35.07759579
86	87	-122	-121	4.158934016	34.90514691
86	87	-121	-120	4.139207381	34.94617272
86	87	-120	-119	4.138939459	34.5549947
86	87	-119	-118	4.13856373	34.7294026
86	87	-118	-117	4.128408473	34.71169491
86	87	-117	-116	4.128149597	35.05764209
86	87	-116	-115	4.128570172	34.93641821
86	87	-115	-114	4.131667317	34.91168686
86	87	-114	-113	4.13160546	34.9521707
86	87	-113	-112	4.12614724	34.97016494
86	87	-112	-111	4.126089925	34.47335943
86	87	-111	-110	4.110733706	34.84253723
86	87	-110	-109	4.110793238	35.03773608
86	87	-109	-108	4.110965303	35.29976578
86	87	-108	-107	4.107428415	34.88895107
86	87	-107	-106	4.107609712	34.93810453
86	87	-106	-105	4.120732989	35.31141929
86	87	-105	-104	4.121139685	35.0301062
86	87	-104	-103	4.121668259	34.97178686
86	87	-103	-102	4.14785757	34.86186681
86	87	-102	-101	4.146794288	33.61778333
86	87	-101	-100	4.138757392	34.38944697
86	87	-100	-99	4.139609909	34.6646991
86	87	-99	-98	4.140584331	35.14531656
86	87	-98	-97	4.136386895	34.90779701
86	87	-97	-96	4.137483157	34.62120815
86	87	-96	-95	4.133294767	34.65365401
86	87	-95	-94	4.134742631	34.26376367
86	87	-94	-93	4.136303118	34.85065526
86	87	-93	-92	4.136977298	34.61881446
86	87	-92	-91	4.138777039	35.00476516
86	87	-91	-90	4.138897887	34.51144756
86	87	-90	-89	4.148340346	34.8203835
86	87	-89	-88	4.150194102	34.81207854
86	87	-88	-87	4.15824946	35.00440348
86	87	-87	-86	4.160234916	34.63759853
86	87	-86	-85	4.136305183	35.74654538
86	87	-85	-84	4.138524923	36.03676771
86	87	-84	-83	4.140862126	35.64876311
86	87	-83	-82	4.141626552	35.52565151
86	87	-82	-81	4.143977981	36.25334164
86	87	-81	-80	4.169881664	35.8515821
86	87	-80	-79	4.172346667	37.0069627
86	87	-79	-78	4.174933889	36.01388005
86	87	-78	-77	4.156704185	36.74544999
86	87	-77	-76	4.159247746	36.36443426
86	87	-76	-75	4.160777561	36.12147305
86	87	-75	-74	4.16332133	35.63044026
86	87	-74	-73	4.165860525	36.18460858
86	87	-73	-72	4.155561413	36.06169909
86	87	-72	-71	4.158100551	35.72496149
86	87	-71	-70	4.150270051	35.66037725
86	87	-70	-69	4.152691835	35.25345574
86	87	-69	-68	4.154996372	35.36987553
86	87	-68	-67	4.128682611	35.91140065
86	87	-67	-66	4.130977408	35.48854365
86	87	-66	-65	4.134183256	35.23154576
86	87	-65	-64	4.136034876	35.31879698
86	87	-64	-63	4.137778391	35.06398288
86	87	-63	-62	4.157453307	34.97237068
86	87	-62	-61	4.158966681	34.29639079
86	87	-61	-60	4.160935992	34.89529076
86	87	-60	-59	4.162110984	34.54938562
86	87	-59	-58	4.163060374	34.49497666
86	87	-58	-57	4.160512701	34.79124989
86	87	-57	-56	4.161353975	34.92149022
86	87	-56	-55	4.172686617	34.93617046
86	87	-55	-54	4.173076737	34.54488596
86	87	-54	-53	4.166743016	34.59138493
86	87	-53	-52	4.175520871	35.01318554
86	87	-52	-51	4.175281347	34.86772796
86	87	-51	-50	4.159153465	34.79898385
86	87	-50	-49	4.158693225	34.81583393
86	87	-49	-48	4.158007553	34.4845859
86	87	-48	-47	4.132416251	34.38810618
86	87	-47	-46	4.131401804	35.05082306
86	87	-46	-45	4.124972304	35.14888704
86	87	-45	-44	4.123506993	34.47883915
86	87	-44	-43	4.121933629	35.38168372
86	87	-43	-42	4.116077039	34.99849267
86	87	-42	-41	4.121309734	35.44955588
86	87	-41	-40	4.105769169	35.13983085
86	87	-40	-39	4.103320735	34.90797837
86	87	-39	-38	4.100759531	35.13085924
86	87	-38	-37	4.095152294	35.05625024
86	87	-37	-36	4.092370243	35.42161366
86	87	-36	-35	4.094660303	34.80855901
86	87	-35	-34	4.09164803	35.56489461
86	87	-34	-33	4.088523006	35.21248221
86	87	-33	-32	4.071070881	34.86534597
86	87	-32	-31	4.067603058	35.03414536
86	87	-31	-30	4.052849693	35.65407605
86	87	-30	-29	4.040644374	35.39483572
86	87	-29	-28	4.03675043	35.17823578
86	87	-28	-27	4.01031117	35.70827533
86	87	-27	-26	4.006296225	35.71463678
86	87	-26	-25	4.015788792	35.88665726
86	87	-25	-24	4.01153018	35.1954083
86	87	-24	-23	4.007154527	35.72473262
86	87	-23	-22	3.990601923	35.49465524
86	87	-22	-21	3.986096078	35.52145056
86	87	-21	-20	3.976520792	35.5018144
86	87	-20	-19	3.971776588	35.79099078
86	87	-19	-18	3.967145331	35.70962611
86	87	-18	-17	3.991227161	36.02629591
86	87	-17	-16	3.986401898	36.02111583
86	87	-16	-15	3.981121592	36.22538878
86	87	-15	-14	3.976179855	35.83145856
86	87	-14	-13	3.971125825	36.39149987
86	87	-13	-12	3.992218663	36.88027679
86	87	-12	-11	3.987159802	37.2715712
86	87	-11	-10	3.959905871	37.62406359
86	87	-10	-9	3.954853364	37.26959482
86	87	-9	-8	3.949801277	37.32964741
86	87	-8	-7	3.959627498	37.62334968
86	87	-7	-6	3.954472085	38.19118988
86	87	-6	-5	3.933912238	38.45557282
86	87	-5	-4	3.928591417	38.07248217
86	87	-4	-3	3.923388201	38.47731378
86	87	-3	-2	3.935855439	38.02028216
86	87	-2	-1	3.930553462	38.20211335
86	87	-1	0	3.938081212	37.48999064
86	87	0	1	3.932793252	37.60037519
86	87	1	2	3.927618284	36.84324227
86	87	2	3	3.931346668	36.90277316
86	87	3	4	3.926077853	36.5861743
86	87	4	5	3.922281222	37.00601695
86	87	5	6	3.916918844	36.85754959
86	87	6	7	3.915882715	37.3764843
86	87	7	8	3.919369726	36.60971232
86	87	8	9	3.913860699	36.35372386
86	87	9	10	3.921980408	36.47328143
86	87	10	11	3.916489882	36.72351887
86	87	11	12	3.910896325	36.71198284
86	87	12	13	3.887193026	37.40088716
86	87	13	14	3.881614617	36.72870767
86	87	14	15	3.877396056	36.22225685
86	87	15	16	3.87206153	36.84209759
86	87	16	17	3.866736394	36.61695371
86	87	17	18	3.877277186	37.43565214
86	87	18	19	3.868068476	36.74657408
86	87	19	20	3.886677664	36.18570118
86	87	20	21	3.881454342	36.27571713
86	87	21	22	3.876118948	36.81487681
86	87	22	23	3.866740406	36.34247454
86	87	23	24	3.861531866	36.47619473
86	87	24	25	3.891516717	36.41760659
86	87	25	26	3.886429143	36.71234722
86	87	26	27	3.881458848	36.28802739
86	87	27	28	3.867611668	35.75750579
86	87	28	29	3.862538883	36.36710779
86	87	29	30	3.858149927	35.89644622
86	87	30	31	3.854987704	36.48843305
86	87	31	32	3.849914584	36.01853828
86	87	32	33	3.834614596	36.48902147
86	87	33	34	3.829785216	36.95583117
86	87	34	35	3.822716479	36.78938285
86	87	35	36	3.818247361	36.41882484
86	87	36	37	3.813787417	36.53384089
86	87	37	38	3.835418344	36.65146799
86	87	38	39	3.831205424	36.70944864
86	87	39	40	3.796882973	36.71748631
86	87	40	41	3.792922644	36.6974124
86	87	41	42	3.789088237	37.08312674
86	87	42	43	3.758061661	36.99236667
86	87	43	44	3.754341763	36.67164293
86	87	44	45	3.763669629	36.67089428
86	87	45	46	3.760313458	36.67002257
86	87	46	47	3.757083037	36.93021475
86	87	47	48	3.745555674	36.82299967
86	87	48	49	3.742581179	37.30882775
86	87	49	50	3.728725497	37.39996333
86	87	50	51	3.72611914	36.69622029
86	87	51	52	3.7236384	37.01706979
86	87	52	53	3.71533261	37.68188474
86	87	53	54	3.713332173	37.26567901
86	87	54	55	3.728237455	36.99396146
86	87	55	56	3.726587063	37.0738559
86	87	56	57	3.725062284	36.76833879
86	87	57	58	3.707929394	37.11682405
86	87	58	59	3.706660071	37.43840344
86	87	59	60	3.712142703	37.98569273
