#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 139
#DATE        : 19-APR-2019
#TIME        : 18:59
#OWNER       : 
#NPOINTS     : 2048.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.005
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 20.0
#LIVETIME    : 60.026439667
#REALTIME    : 62.514938354
#BEAMKV      : 10.0
#MAGCAM      : 2000.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 35.0
#XPOSITION mm: -10.3938
#YPOSITION mm: -9.5002
#ZPOSITION mm: 6.0001
##OXINSTPT   : 4
##OXINSTSTROB: 53.24
##OXINSTELEMS: 6,8,20,38
##OXINSTLABEL: 6, 0.277, C K?1_2
##OXINSTLABEL: 8, 0.525, O K?1
##OXINSTLABEL: 20, 3.692, Ca K?1
##OXINSTLABEL: 20, 4.013, Ca K?1
##OXINSTLABEL: 20, 0.341, Ca L?1,2
##OXINSTLABEL: 20, 0.303, Ca Ll
##OXINSTLABEL: 38, 1.807, Sr L?1
##OXINSTLABEL: 38, 1.649, Sr L?
##OXINSTLABEL: 38, 1.582, Sr Ll
##OXINSTLABEL: 38, 0.114, Sr M?
#SPECTRUM    : Spectral Data Starts Here
0.93500, 14.0
0.94000, 17.0
0.94500, 14.0
0.95000, 13.0
0.95500, 16.0
0.96000, 14.0
0.96500, 17.0
0.97000, 15.0
0.97500, 17.0
0.98000, 22.0
0.98500, 17.0
0.99000, 21.0
0.99500, 20.0
1.00000, 20.0
1.00500, 29.0
1.01000, 22.0
1.01500, 18.0
1.02000, 22.0
1.02500, 29.0
1.03000, 16.0
1.03500, 12.0
1.04000, 19.0
1.04500, 26.0
1.05000, 26.0
1.05500, 25.0
1.06000, 30.0
1.06500, 28.0
1.07000, 27.0
1.07500, 25.0
1.08000, 23.0
1.08500, 23.0
1.09000, 23.0
1.09500, 22.0
1.10000, 26.0
1.10500, 22.0
1.11000, 25.0
1.11500, 26.0
1.12000, 31.0
1.12500, 23.0
1.13000, 21.0
1.13500, 25.0
1.14000, 27.0
1.14500, 23.0
1.15000, 23.0
1.15500, 25.0
1.16000, 26.0
1.16500, 29.0
1.17000, 30.0
1.17500, 25.0
1.18000, 25.0
1.18500, 25.0
1.19000, 22.0
1.19500, 26.0
1.20000, 32.0
1.20500, 36.0
1.21000, 31.0
1.21500, 26.0
1.22000, 30.0
1.22500, 33.0
1.23000, 32.0
1.23500, 29.0
1.24000, 34.0
1.24500, 28.0
1.25000, 36.0
1.25500, 34.0
1.26000, 37.0
1.26500, 33.0
1.27000, 36.0
1.27500, 42.0
1.28000, 41.0
1.28500, 41.0
1.29000, 35.0
1.29500, 33.0
1.30000, 39.0
1.30500, 33.0
1.31000, 38.0
1.31500, 41.0
1.32000, 43.0
1.32500, 37.0
1.33000, 34.0
1.33500, 33.0
1.34000, 35.0
1.34500, 39.0
1.35000, 41.0
1.35500, 29.0
1.36000, 33.0
